year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws
2020,3,5,28,0.00401,-0.161,-0.0368,0.139,-0.0439,-0.0495,-0.0754,0.0534,0.0862,-0.141
2020,3,5,29,0.0421,-0.147,0.0137,0.011,0.00595,0.0158,0.0831,0.0779,-0.059,-0.203
2020,3,5,30,0.0183,-0.0173,0.0138,.,0.0667,0.00184,0.171,0.235,-0.172,-0.0993
2020,3,5,31,-0.0654,-0.114,-0.032,-0.0127,-0.0342,-0.0396,0.0129,0.0141,-0.0845,-0.14
2020,3,5,32,-0.0173,0.0783,-0.0184,-0.00922,-0.042,-0.016,-0.0844,0.315,0.0797,-0.146
2020,3,5,33,-0.0688,-0.168,-0.0105,-0.00639,-0.319,-0.00747,-0.0574,0.0567,0.155,-0.0918
2020,3,5,34,-0.0515,-0.082,-0.00307,-0.00417,-0.00549,-0.00292,0.028,0.0973,0.0253,-0.118
2020,3,5,35,-0.104,-0.0744,-0.00825,0.00758,-0.0105,-0.00892,-0.0897,0.268,-0.0565,-0.192
2020,3,5,36,-0.0631,-0.109,-0.027,-0.0181,-0.0375,-0.0367,0.00735,0.0694,-0.0644,-0.133
2020,3,5,37,-0.0543,-0.0643,-0.00981,0.0133,0.00428,-0.0244,-0.0246,0.126,-0.00464,-0.175
2020,3,5,38,-0.0398,-0.0877,-0.0227,-0.0286,-0.0129,-0.0214,0.0272,0.0176,-0.1,-0.126
2020,3,5,39,-0.0534,-0.122,-0.0314,-0.0236,-0.0237,-0.0354,-0.0214,0.0619,-0.0389,-0.211
2020,3,5,40,0.0378,-0.0896,0.021,0.0132,0.0291,0.0184,0.0829,0.039,-0.0233,-0.135
2020,3,5,41,-0.0658,-0.0804,0.0261,-0.00224,0.0708,0.03,0.0359,0.249,0.0464,-0.114
2020,3,5,42,-0.0646,-0.218,-0.0617,-0.0507,-0.128,-0.0436,-0.0338,0.0147,-0.0257,-0.148
2020,3,5,44,-0.274,-0.242,-0.0998,-0.0975,-0.106,-0.0977,0.0378,0.0401,0.0155,-0.236
2020,3,5,45,-0.0356,-0.154,-0.0428,-0.0392,-0.0535,-0.0389,-0.0555,0.0242,-0.0326,-0.167
2020,3,5,46,-0.0503,0.0583,-0.0727,-0.0771,-0.169,-0.0541,0.0144,0.0344,0.0246,-0.274
2020,3,5,47,-0.0423,-0.0649,-0.0327,0.0435,-0.0563,-0.0178,0.0198,0.0335,-0.0936,-0.159
2020,3,5,48,-0.0153,-0.0659,0.00671,0.018,-0.0226,0.00872,0.00282,0.125,-0.0122,-0.0996
2020,3,5,49,-0.0778,-0.128,0.0207,0.0344,-0.0115,0.0146,-0.0545,0.31,-0.0781,-0.15
2020,3,5,50,-0.237,-0.214,-0.157,-0.205,.,-0.151,0.0014,0.00548,-0.33,-0.158
2020,3,5,51,-0.0451,-0.0587,-0.031,-0.0329,-0.0446,-0.0245,-0.000572,0.0843,-0.026,-0.194
2020,3,5,53,-0.119,0.134,0.0167,0.0087,0.0596,0.022,-0.0295,0.289,0.0278,-0.152
2020,3,5,54,-0.0577,-0.0615,-0.038,-0.0311,-0.0466,-0.0307,0.00887,0.0304,-0.0301,-0.156
2020,3,5,55,-0.0499,0.129,-0.0312,-0.0356,-0.0231,-0.0306,-0.00879,0.0367,-0.0486,-0.182
2020,3,5,56,-0.0373,0.0324,-0.00202,0.0215,-0.000906,-0.007,-0.0427,0.00834,-0.0322,-0.0607
2020,3,6,1,-0.0544,-0.0848,-0.04,-0.03,-0.0373,-0.0462,0.0133,0.0828,0.00264,-0.219
2020,3,6,2,-0.0338,-0.0117,0.0412,0.0666,.,-0.00861,0.187,0.192,-0.146,0.0234
2020,3,6,4,-0.0734,-0.166,-0.0167,-0.00442,-0.0343,-0.0181,-0.025,0.125,0.0302,-0.14
2020,3,6,5,0.0395,-0.106,-0.0321,0.0417,-0.0436,-0.0301,-0.0504,0.00191,0.0679,-0.182
2020,3,6,6,-0.0531,-0.105,0.00664,0.00778,-0.00919,0.00755,-0.0157,0.214,-0.00854,-0.123
2020,3,6,8,-0.0539,-0.0202,-0.000163,-0.00625,0.0153,0.0031,0.0147,0.21,-0.0855,-0.193
2020,3,6,9,-0.081,-0.0922,-0.0108,-0.00108,0.00931,-0.0372,0.0165,0.127,0.0426,-0.189
2020,3,6,10,-0.0578,-0.264,-0.0452,-0.0493,-0.048,-0.0444,0.183,0.0751,-0.221,-0.168
2020,3,6,11,-0.0931,-0.0823,-0.024,-0.0383,0.0855,-0.0231,0.0401,0.274,0.0637,-0.279
2020,3,6,12,-0.0521,-0.109,-0.0412,-0.0388,-0.0401,-0.0427,-0.0237,0.035,-0.0336,-0.181
2020,3,6,13,-0.0513,-0.138,-0.0313,-0.0117,-0.0486,-0.0375,-0.0336,0.171,-0.069,-0.169
2020,3,6,15,-0.0314,-0.106,-0.0343,-0.0463,0.0446,-0.0187,0.0347,0.0748,-0.0779,-0.174
2020,3,6,16,-0.0583,-0.0987,0.000439,-0.053,0.0396,-0.00411,-0.0624,0.155,-0.0234,-0.0664
2020,3,6,17,-0.0692,-0.0268,-0.0642,-0.0582,-0.08,-0.0638,-0.0484,0.0463,-0.0698,-0.165
2020,3,6,18,-0.0734,-0.229,-0.0512,0.0155,-0.0332,-0.0713,-0.0274,0.038,-0.156,-0.217
2020,3,6,19,-0.0943,-0.0968,-0.0645,-0.0908,-0.0704,-0.0519,-0.0345,0.0435,-0.148,-0.205
2020,3,6,20,0.0399,-0.0844,-0.00295,-0.0102,0.0039,-0.00369,-0.0386,0.0105,0.00877,-0.232
2020,3,6,21,-0.0545,-0.175,-0.0258,-0.0436,-0.034,-0.0219,-0.0151,0.0764,-0.0288,-0.158
2020,3,6,22,-0.0989,0.0271,-0.00081,-0.0349,0.000729,0.00242,-0.0492,0.0346,0.163,-0.132
2020,3,6,23,-0.0494,-0.135,-0.0403,-0.0666,-0.049,-0.0333,0.0177,-0.0054,-0.0763,-0.184
2020,3,6,24,-0.0456,-0.16,-0.0173,-0.029,0.00916,-0.0106,0.0441,0.15,-0.0258,-0.178
2020,3,6,25,-0.00712,0.0449,0.00335,0.00212,0.0324,-0.00203,0.0624,0.112,-0.0557,-0.147
2020,3,6,26,-0.0437,-0.0524,-0.0536,-0.0342,-0.0585,-0.056,-0.0413,0.0201,-0.0657,-0.217
2020,3,6,27,-0.035,-0.123,-0.0163,-0.0208,0.0017,-0.0134,0.0218,0.116,-0.00952,-0.205
2020,3,6,28,0.00433,-0.158,-0.0477,0.203,-0.0627,-0.0559,-0.0556,0.0474,0.0356,-0.136
2020,3,6,29,0.0421,-0.195,0.00785,-0.000681,-0.0215,0.0198,0.108,0.0763,-0.0366,-0.214
2020,3,6,30,-0.0278,-0.0254,-0.000615,.,0.0173,-0.00547,0.13,0.234,-0.158,-0.135
2020,3,6,31,-0.0653,-0.118,-0.0309,-0.0118,-0.0164,-0.0408,0.0296,0.0131,-0.0656,-0.159
2020,3,6,32,-0.0195,0.103,-0.0019,-0.0127,0.0244,-0.00384,-0.0629,0.329,0.0678,-0.144
2020,3,6,33,-0.0784,-0.214,-0.0184,-0.0158,-0.349,-0.0134,-0.0469,0.0571,0.128,-0.103
2020,3,6,34,-0.0617,-0.105,-0.0143,-0.0177,-0.0317,-0.0068,0.032,0.104,0.023,-0.138
2020,3,6,35,-0.111,-0.0957,-0.0151,-0.00333,-0.0164,-0.0159,-0.0765,0.262,-0.0727,-0.218
2020,3,6,36,-0.0645,-0.132,-0.0389,-0.0323,-0.0507,-0.046,-0.019,0.0689,-0.0649,-0.153
2020,3,6,37,-0.0609,-0.0948,-0.0255,-0.00215,-0.00568,-0.0421,-0.0363,0.121,-0.00766,-0.195
2020,3,6,38,-0.0345,-0.129,-0.0231,-0.0378,-0.00579,-0.0183,0.0181,0.0219,-0.115,-0.127
2020,3,6,39,-0.0731,-0.113,-0.0463,-0.0435,-0.0313,-0.0526,-0.0292,0.0493,-0.0806,-0.23
2020,3,6,40,0.0262,-0.106,-0.00104,-0.0132,0.00459,-0.00103,0.0526,0.018,-0.0673,-0.154
2020,3,6,41,-0.082,-0.0588,-0.00598,-0.0163,0.0247,-0.00675,0.000484,0.221,0.0157,-0.113
2020,3,6,42,-0.0693,-0.235,-0.0592,-0.048,-0.119,-0.0446,-0.0412,0.0252,-0.0281,-0.156
2020,3,6,44,-0.316,-0.429,-0.0999,-0.0969,-0.103,-0.101,0.0267,0.0277,0.102,-0.152
2020,3,6,45,-0.0361,-0.162,-0.0469,-0.0515,-0.049,-0.0447,-0.0517,0.0419,-0.0374,-0.191
2020,3,6,46,-0.0639,-0.026,-0.0762,-0.0803,-0.18,-0.0556,0.0441,0.0269,0.0224,-0.282
2020,3,6,47,-0.0414,-0.087,-0.0373,0.0445,-0.0553,-0.0293,0.0214,0.0387,-0.123,-0.183
2020,3,6,48,-0.0152,-0.0897,-0.00057,0.00975,-0.0277,0.00136,0.00197,0.126,-0.0166,-0.113
2020,3,6,49,-0.0695,-0.152,0.00714,0.00999,-0.0157,0.008,-0.0744,0.309,-0.11,-0.166
2020,3,6,50,-0.251,-0.245,-0.17,-0.207,.,-0.166,0.0174,-0.0146,-0.324,-0.191
2020,3,6,51,-0.0457,-0.0621,-0.0372,-0.0317,-0.0564,-0.0366,-0.0189,0.0857,-0.0312,-0.196
2020,3,6,53,-0.125,-0.00956,-0.00777,-0.0188,0.0349,0.000787,-0.0599,0.297,0.0607,-0.17
2020,3,6,54,-0.0533,-0.0766,-0.0452,-0.055,-0.0562,-0.0344,-0.00994,0.0164,-0.0204,-0.164
2020,3,6,55,-0.0564,0.136,-0.0407,-0.0442,-0.0477,-0.0387,-0.0326,0.0317,-0.0938,-0.194
2020,3,6,56,-0.0405,0.0156,-0.00771,0.0253,-0.00837,-0.0143,-0.0678,0.00694,-0.0062,-0.0745
2020,3,7,1,-0.0423,-0.108,-0.0377,-0.0419,-0.0338,-0.0409,0.00643,0.0785,-0.00409,-0.223
2020,3,7,2,-0.162,-0.0669,0.0313,0.0749,.,-0.0485,0.212,0.214,-0.0735,0.0798
2020,3,7,4,-0.0669,-0.184,-0.015,-0.00119,-0.0357,-0.0163,-0.0112,0.121,0.0239,-0.123
2020,3,7,5,0.0327,-0.165,-0.0372,0.0424,-0.0468,-0.0366,-0.045,0.000048,0.0656,-0.181
2020,3,7,6,-0.062,-0.101,0.00291,0.00207,-0.00777,0.00649,-0.0255,0.213,-0.000479,-0.122
2020,3,7,8,-0.0619,-0.0452,0.00222,-0.00834,0.0305,0.00778,0.0107,0.21,-0.0729,-0.207
2020,3,7,9,-0.082,-0.111,-0.00218,0.00915,-0.0306,-0.0237,0.0312,0.133,0.064,-0.201
2020,3,7,10,-0.0547,-0.26,-0.0564,-0.0566,-0.0623,-0.057,0.187,0.1,-0.254,-0.188
2020,3,7,11,-0.121,-0.165,-0.0245,-0.0324,0.0949,-0.0628,0.0651,0.297,0.145,-0.271
2020,3,7,12,-0.0536,-0.107,-0.0348,-0.0326,-0.032,-0.0368,-0.0317,0.0479,-0.0245,-0.194
2020,3,7,13,-0.0511,-0.115,-0.0316,-0.00825,-0.0554,-0.0374,-0.0363,0.165,-0.051,-0.194
2020,3,7,15,-0.0328,-0.136,-0.0421,-0.0583,0.0387,-0.0194,0.0182,0.0706,-0.103,-0.18
2020,3,7,16,-0.053,-0.126,0.00551,-0.0327,0.0449,-0.0000789,-0.0485,0.136,0.007,-0.0692
2020,3,7,17,-0.0631,-0.0241,-0.0595,-0.0552,-0.0763,-0.0578,-0.0784,0.0353,-0.0699,-0.166
2020,3,7,18,-0.0899,-0.208,-0.0618,-0.00586,-0.0533,-0.0769,-0.0497,0.0207,-0.158,-0.208
2020,3,7,19,-0.0801,-0.0848,-0.0522,-0.0819,-0.0932,-0.0314,-0.023,0.0398,-0.131,-0.214
2020,3,7,20,0.0139,-0.0716,-0.000799,-0.00897,0.0115,-0.00319,-0.0391,0.0111,0.0392,-0.219
2020,3,7,21,-0.0496,-0.173,-0.0249,-0.0649,-0.0355,-0.018,-0.0177,0.0784,0.0261,-0.165
2020,3,7,22,-0.109,-0.0663,-0.00743,-0.052,0.00661,-0.00955,-0.0372,0.0333,0.149,-0.139
2020,3,7,23,-0.0434,-0.167,-0.0359,-0.0505,-0.0363,-0.0339,0.017,0.000603,-0.0791,-0.197
2020,3,7,24,-0.037,-0.158,-0.00379,-0.0162,0.0261,0.00316,0.0557,0.164,-0.0262,-0.168
2020,3,7,25,-0.00621,0.0477,0.000994,0.0024,0.0376,-0.0117,0.0594,0.107,-0.102,-0.177
2020,3,7,26,-0.0386,-0.0743,-0.0471,-0.0242,-0.0507,-0.0508,-0.0383,0.0272,-0.0418,-0.229
2020,3,7,27,-0.0447,-0.118,-0.0191,-0.0201,0.00493,-0.0197,0.0156,0.107,0.0118,-0.225
2020,3,7,28,0.000107,-0.136,-0.0352,0.196,-0.0454,-0.054,-0.0352,0.0492,0.0814,-0.148
2020,3,7,29,0.0115,-0.159,0.00304,0.00231,-0.0377,0.0162,0.0843,0.0527,0.0181,-0.245
2020,3,7,30,-0.0673,0.0148,0.00694,.,0.0353,0.000814,0.123,0.221,-0.187,-0.126
2020,3,7,31,-0.0696,-0.119,-0.0185,-0.00285,-0.0181,-0.0251,0.0194,0.0508,-0.0413,-0.179
2020,3,7,32,-0.0329,0.129,-0.00148,-0.00127,0.0105,-0.00519,-0.0669,0.313,0.0583,-0.159
2020,3,7,33,-0.0766,-0.207,-0.0115,-0.0107,-0.292,-0.00624,-0.0209,0.0646,0.11,-0.128
2020,3,7,34,-0.0605,-0.122,-0.00658,-0.0118,-0.0216,0.00388,0.0315,0.126,0.0414,-0.146
2020,3,7,35,-0.105,-0.104,-0.00716,0.0258,-0.0175,-0.0064,-0.0569,0.263,-0.0728,-0.226
2020,3,7,36,-0.0654,-0.149,-0.031,-0.0261,-0.0375,-0.0375,-0.0341,0.0814,-0.0547,-0.151
2020,3,7,37,-0.0666,-0.127,-0.0176,0.000767,0.00412,-0.0328,-0.0339,0.116,-0.0136,-0.205
2020,3,7,38,-0.0227,-0.146,-0.0184,-0.0385,-0.00971,-0.00903,0.0153,0.00762,-0.0828,-0.132
2020,3,7,39,-0.0741,-0.136,-0.0459,-0.0465,-0.0285,-0.0527,-0.0257,0.0454,-0.0639,-0.231
2020,3,7,40,0.00542,-0.106,-0.0118,-0.0297,-0.00297,-0.0116,-0.0122,0.0208,-0.0396,-0.176
2020,3,7,41,-0.082,-0.0689,-0.0152,-0.0365,0.0344,-0.0146,-0.0136,0.174,-0.0347,-0.127
2020,3,7,42,-0.0624,-0.247,-0.0484,-0.0411,-0.103,-0.0341,-0.0298,0.0419,-0.00423,-0.16
2020,3,7,44,-0.334,-0.511,-0.0931,-0.103,-0.0804,-0.089,0.0272,0.0219,0.326,-0.147
2020,3,7,45,-0.0375,-0.176,-0.0395,-0.0326,-0.0374,-0.0411,-0.044,0.0501,-0.0153,-0.204
2020,3,7,46,-0.0781,-0.162,-0.0666,-0.0777,-0.111,-0.0569,0.0505,0.0185,0.00403,-0.292
2020,3,7,47,-0.0444,-0.0727,-0.035,0.052,-0.05,-0.031,0.0108,0.0325,-0.093,-0.207
2020,3,7,48,-0.025,-0.0746,0.00341,0.0162,-0.0198,0.00188,-0.00732,0.129,-0.00977,-0.116
2020,3,7,49,-0.0818,-0.17,0.00748,0.00801,-0.0393,0.0135,-0.0907,0.274,-0.0705,-0.155
2020,3,7,50,-0.236,-0.259,-0.15,-0.183,.,-0.143,0.0232,-0.0152,-0.302,-0.198
2020,3,7,51,-0.0458,-0.0584,-0.0374,-0.0331,-0.0469,-0.0396,-0.0292,0.0943,-0.0514,-0.198
2020,3,7,53,-0.143,-0.0638,-0.0153,-0.0275,0.0407,-0.00647,-0.0876,0.27,0.0707,-0.167
2020,3,7,54,-0.0617,-0.104,-0.0451,-0.0924,-0.056,-0.0317,-0.0232,0.0173,-0.0503,-0.174
2020,3,7,55,-0.0618,0.146,-0.0329,-0.0353,-0.0497,-0.0302,-0.036,0.0442,-0.0733,-0.207
2020,3,7,56,-0.0489,0.143,0.000912,0.0348,0.0265,-0.00749,-0.0546,0.00164,-0.0595,-0.0679
2020,3,8,1,-0.0379,-0.0972,-0.0171,-0.0178,-0.0112,-0.0234,0.0432,0.0831,-0.00227,-0.231
2020,3,8,2,-0.178,-0.0212,0.0293,0.055,.,-0.0232,0.139,0.246,-0.0533,0.0937
2020,3,8,4,-0.0744,-0.18,-0.00768,0.00439,-0.0261,-0.00873,-0.0118,0.12,0.0211,-0.151
2020,3,8,5,0.037,-0.153,-0.00106,0.12,-0.0164,0.000722,-0.0297,0.035,0.123,-0.161
2020,3,8,6,-0.0695,-0.122,0.00704,0.0052,0.0029,0.0112,-0.0372,0.197,-0.00189,-0.137
2020,3,8,8,-0.065,-0.0344,0.0135,0.0000255,0.0394,0.0226,0.0023,0.229,-0.0708,-0.216
2020,3,8,9,-0.0964,-0.146,-0.00828,0.00396,-0.0411,-0.031,0.0328,0.14,0.0384,-0.225
2020,3,8,10,-0.0557,-0.348,-0.0538,-0.056,-0.0165,-0.0553,0.215,0.0738,-0.253,-0.161
2020,3,8,11,-0.165,-0.063,-0.0302,-0.0375,0.0935,-0.0757,0.0412,0.297,0.0815,-0.285
2020,3,8,12,-0.0621,-0.113,-0.0262,-0.0281,-0.0141,-0.031,-0.0372,0.0508,-0.0197,-0.206
2020,3,8,13,-0.0565,-0.122,-0.0227,0.00321,-0.0433,-0.031,-0.0354,0.16,-0.046,-0.196
2020,3,8,15,-0.0306,-0.148,-0.0344,-0.0603,0.0723,0.00393,0.0197,0.0798,-0.11,-0.192
2020,3,8,16,-0.0463,-0.129,0.0135,-0.0234,0.0614,0.00612,-0.0328,0.142,0.00276,-0.0856
2020,3,8,17,-0.0737,0.00582,-0.0454,-0.0432,-0.0474,-0.0469,-0.0802,0.0419,-0.0689,-0.154
2020,3,8,18,-0.0993,-0.226,-0.0417,0.00445,-0.0329,-0.0548,-0.0339,0.042,-0.152,-0.197
2020,3,8,19,-0.0869,-0.0689,-0.0414,-0.0691,-0.0774,-0.0228,-0.0213,0.0602,-0.12,-0.225
2020,3,8,20,-0.0055,0.0121,0.00926,-0.0197,0.0293,0.00865,-0.014,0.0554,0.0352,-0.23
2020,3,8,21,-0.046,-0.189,-0.0114,-0.0739,-0.0201,-0.00367,-0.00824,0.0806,-0.0582,-0.161
2020,3,8,22,-0.1,-0.0523,0.0154,-0.0624,0.0324,0.016,-0.0227,0.0583,0.157,-0.148
2020,3,8,23,-0.053,-0.234,-0.0169,-0.0379,-0.0184,-0.0136,0.0263,0.0187,-0.0267,-0.163
2020,3,8,24,-0.049,-0.159,0.00474,-0.00969,0.0271,0.0177,0.0448,0.143,-0.000648,-0.186
2020,3,8,25,-0.0229,0.0981,0.0233,0.0297,0.0384,-0.000429,0.0612,0.178,-0.108,-0.17
2020,3,8,26,-0.046,-0.106,-0.0334,-0.0172,-0.0292,-0.0396,-0.0372,0.0283,-0.0234,-0.232
2020,3,8,27,-0.0662,-0.154,-0.0398,-0.0363,-0.0287,-0.0441,-0.0228,0.0313,0.00766,-0.253
2020,3,8,28,0.00549,-0.0107,-0.0174,0.175,-0.0233,-0.0407,-0.0244,0.0676,0.0963,-0.18
2020,3,8,29,0.0231,-0.165,0.0257,0.0152,0.000207,0.0367,0.108,0.117,0.0213,-0.248
2020,3,8,30,-0.107,-0.0737,0.00604,.,0.0116,0.00468,0.0703,0.217,-0.157,-0.121
2020,3,8,31,-0.0845,-0.0842,-0.0145,-0.00138,-0.00897,-0.0207,0.0128,0.059,-0.0269,-0.184
2020,3,8,32,-0.037,0.492,0.0124,0.00782,0.0319,0.00913,-0.0726,0.305,-0.0261,-0.146
2020,3,8,33,-0.0563,-0.186,-0.00238,-0.00172,-0.228,0.00146,-0.0202,0.0707,0.0628,-0.149
2020,3,8,34,-0.0636,-0.0811,0.00631,-0.000377,-0.0145,0.0202,0.0288,0.121,0.0297,-0.147
2020,3,8,35,-0.112,-0.0917,0.00673,0.0307,-0.00272,0.00803,-0.0495,0.265,-0.0538,-0.232
2020,3,8,36,-0.0711,-0.158,-0.0229,-0.0206,-0.0179,-0.0293,-0.0446,0.0836,-0.034,-0.155
2020,3,8,37,-0.0815,-0.138,-0.0133,0.00337,0.00381,-0.0262,-0.0402,0.112,-0.0244,-0.213
2020,3,8,38,-0.0141,-0.171,-0.0211,-0.0418,-0.0209,-0.00968,-0.0029,-0.0211,-0.101,-0.141
2020,3,8,39,-0.0923,-0.109,-0.0414,-0.0757,-0.0281,-0.0411,-0.0166,0.0483,-0.0812,-0.225
2020,3,8,40,-0.0139,-0.123,-0.00334,-0.0273,-0.0051,0.00398,-0.0275,0.0666,-0.0445,-0.152
2020,3,8,41,-0.071,-0.0549,-0.0123,-0.033,0.0457,-0.0131,-0.0123,0.149,0.00386,-0.13
2020,3,8,42,-0.0756,-0.228,-0.0362,-0.0339,-0.0837,-0.0224,-0.0397,0.0416,0.00456,-0.162
2020,3,8,44,-0.315,-0.478,-0.0722,-0.115,-0.0459,-0.0422,0.043,0.0922,0.336,-0.192
2020,3,8,45,-0.0427,-0.159,-0.0162,-0.00636,-0.00583,-0.0215,-0.0311,0.0618,-0.00011,-0.194
2020,3,8,46,-0.0992,-0.194,-0.0764,-0.0962,-0.117,-0.0658,0.0696,-0.0576,0.0212,-0.304
2020,3,8,47,-0.0401,-0.0606,-0.0174,0.0734,-0.0273,-0.0188,0.0127,0.041,-0.0836,-0.209
2020,3,8,48,-0.0291,-0.0344,0.0197,0.0281,0.00371,0.0182,-0.0089,0.127,0.0023,-0.131
2020,3,8,49,-0.0736,-0.141,0.0193,0.0372,-0.0456,0.0148,-0.0839,0.287,-0.0908,-0.155
2020,3,8,50,-0.215,-0.215,-0.141,-0.189,.,-0.129,0.0731,0.0116,-0.351,-0.276
2020,3,8,51,-0.0502,-0.0915,-0.0234,-0.0237,-0.0184,-0.0261,-0.0464,0.0949,-0.0492,-0.206
2020,3,8,53,-0.162,-0.0516,-0.0146,-0.0267,0.0454,-0.00598,-0.107,0.236,0.0358,-0.164
2020,3,8,54,-0.0653,-0.0895,-0.0329,-0.0877,-0.0366,-0.0258,-0.0141,0.00561,-0.0264,-0.163
2020,3,8,55,-0.074,0.111,-0.0316,-0.0342,-0.0558,-0.028,-0.0354,0.041,-0.0699,-0.22
2020,3,8,56,-0.0466,0.0438,0.0128,0.0188,0.0655,0.00786,-0.0278,0.0241,-0.0518,0.00759
2020,3,9,1,-0.0182,-0.138,-0.0165,-0.0495,0.00166,-0.0248,0.0871,0.111,0.0202,-0.229
2020,3,9,2,-0.169,-0.0811,0.0159,0.0334,.,-0.0256,0.161,0.238,-0.14,0.095
2020,3,9,4,-0.0624,-0.151,-0.0145,-0.00131,-0.0315,-0.0167,0.00405,0.134,0.0117,-0.17
2020,3,9,5,0.0263,-0.155,0.00112,0.0832,-0.0192,0.00785,-0.0166,0.061,0.129,-0.197
2020,3,9,6,-0.0793,-0.146,-0.0144,-0.0154,-0.0144,-0.0127,-0.0491,0.197,-0.00753,-0.143
2020,3,9,8,-0.0831,-0.0899,-0.00523,-0.0201,0.0255,0.0043,-0.0413,0.241,-0.0669,-0.23
2020,3,9,9,-0.108,-0.194,-0.0442,-0.032,-0.0921,-0.0638,0.00565,0.0823,-0.0126,-0.25
2020,3,9,10,-0.0576,-0.382,-0.0604,-0.0526,-0.0326,-0.0657,0.186,0.0951,-0.245,-0.168
2020,3,9,11,-0.162,-0.0713,-0.0432,-0.0582,0.109,-0.072,0.0776,0.301,0.0327,-0.305
2020,3,9,12,-0.0598,-0.131,-0.0349,-0.0408,-0.021,-0.0394,-0.034,0.0568,-0.0315,-0.223
2020,3,9,13,-0.0549,-0.121,-0.0248,-0.0143,-0.0311,-0.03,-0.0398,0.177,-0.0395,-0.216
2020,3,9,15,-0.0372,-0.189,-0.0386,-0.0654,0.111,-0.000946,0.015,0.0956,-0.0793,-0.213
2020,3,9,16,-0.036,-0.152,0.0101,-0.0674,0.0495,0.00686,-0.0152,0.137,0.00163,-0.0962
2020,3,9,17,-0.0786,-0.0359,-0.0536,-0.0669,-0.0486,-0.0463,-0.0721,0.06,-0.0924,-0.179
2020,3,9,18,-0.0927,-0.232,-0.0244,0.0121,0.00932,-0.0423,-0.0197,0.091,-0.172,-0.154
2020,3,9,19,-0.0681,-0.103,-0.0337,-0.0625,-0.0712,-0.0141,0.0072,0.0909,-0.0923,-0.238
2020,3,9,20,-0.00703,-0.0788,0.0168,-0.0174,0.0325,0.0185,0.0316,0.119,-0.0331,-0.215
2020,3,9,21,-0.0422,-0.261,0.00103,-0.0193,-0.00595,0.00508,0.0333,0.126,-0.0889,-0.171
2020,3,9,22,-0.101,-0.138,0.00657,-0.065,0.0283,0.00399,-0.0186,0.0651,0.147,-0.18
2020,3,9,23,-0.0614,-0.29,-0.0178,-0.055,-0.0102,-0.0167,0.0213,0.0374,-0.0333,-0.198
2020,3,9,24,-0.0477,-0.126,-0.00133,-0.0179,0.0432,0.00875,0.0409,0.161,-0.00965,-0.207
2020,3,9,25,-0.0436,0.0044,0.000938,0.00365,0.0318,-0.0149,0.00923,0.136,-0.049,-0.194
2020,3,9,26,-0.0378,-0.116,-0.037,-0.0277,-0.0363,-0.04,-0.038,0.0298,-0.0295,-0.255
2020,3,9,27,-0.0346,-0.174,-0.036,-0.0312,-0.028,-0.0413,0.00677,0.0377,-0.00871,-0.25
2020,3,9,28,0.0487,0.0959,0.00323,0.17,0.00787,-0.0395,-0.0155,0.0878,0.0604,-0.215
2020,3,9,29,0.00144,-0.191,0.0372,0.0261,0.0151,0.0469,0.123,0.209,0.0846,-0.199
2020,3,9,30,-0.129,-0.161,-0.000196,.,-0.00555,0.00174,0.0747,0.234,-0.213,-0.141
2020,3,9,31,-0.0808,-0.112,-0.0185,-0.0135,-0.0178,-0.0209,0.0147,0.0852,-0.0323,-0.188
2020,3,9,32,-0.0384,-0.0565,-0.00724,-0.0215,-0.00661,-0.0000928,0.079,0.289,-0.0056,-0.163
2020,3,9,33,-0.0652,-0.221,-0.0145,-0.00857,-0.162,-0.0168,-0.0726,0.0483,0.0753,-0.157
2020,3,9,34,-0.0644,-0.119,-0.0175,-0.0308,-0.0309,0.00609,0.0133,0.127,-0.00327,-0.165
2020,3,9,35,-0.101,-0.132,0.00895,0.0278,-0.00618,0.0132,-0.0267,0.257,-0.0257,-0.247
2020,3,9,36,-0.0829,-0.174,-0.0347,-0.0317,-0.0325,-0.0411,-0.0646,0.0866,-0.0518,-0.176
2020,3,9,37,-0.0739,-0.153,-0.0201,-0.0187,0.016,-0.0326,-0.0348,0.117,-0.0146,-0.206
2020,3,9,38,0.0246,-0.268,0.00315,-0.0195,0.00284,0.0157,0.0558,0.0336,-0.122,-0.131
2020,3,9,39,-0.099,-0.119,-0.0366,-0.0697,-0.0125,-0.0409,0.00159,0.0765,-0.0886,-0.227
2020,3,9,40,-0.00228,-0.106,0.00557,-0.0212,0.0082,0.0116,-0.0303,0.123,-0.0234,-0.149
2020,3,9,41,-0.0828,-0.0953,-0.034,-0.0661,0.0269,-0.0309,-0.0435,0.134,0.00923,-0.135
2020,3,9,42,-0.0696,-0.24,-0.0404,-0.0424,-0.0788,-0.028,-0.05,0.064,0.000429,-0.185
2020,3,9,44,-0.335,-0.591,-0.133,-0.162,-0.111,-0.116,-0.0941,0.00188,0.478,-0.214
2020,3,9,45,-0.0399,-0.174,-0.0273,-0.0185,-0.0159,-0.0329,-0.0104,0.0729,-0.0294,-0.209
2020,3,9,46,-0.0733,-0.17,-0.0551,-0.0538,-0.101,-0.0473,0.118,0.00391,-0.0356,-0.282
